Timestamp,UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
27-01-24 13:40,7653,L54832,1,300.3,311.4,1346,51.1,147,0,0,0,0,0,0
27-01-24 13:45,7654,L54833,1,300.4,311.5,1492,44.6,149,0,0,0,0,0,0
27-01-24 13:50,7655,M22514,2,300.3,311.5,1540,41.5,151,0,0,0,0,0,0
27-01-24 13:55,7656,L54835,1,300.4,311.5,1596,32.5,154,0,0,0,0,0,0
27-01-24 14:00,7657,L54836,1,300.5,311.6,1541,47.8,156,0,0,0,0,0,0
27-01-24 14:05,7658,L54837,1,300.5,311.6,1661,30,158,0,0,0,0,0,0
27-01-24 14:10,7659,M22518,2,300.4,311.6,1359,55.4,160,0,0,0,0,0,0
27-01-24 14:15,7660,L54839,1,300.5,311.6,1528,42.4,163,0,0,0,0,0,0
27-01-24 14:20,7661,M22520,2,300.5,311.6,1246,52.9,165,0,0,0,0,0,0
27-01-24 14:25,7662,L54841,1,300.5,311.6,1575,32.5,168,0,0,0,0,0,0
27-01-24 14:30,7663,M22522,2,300.5,311.6,1658,30.4,170,0,0,0,0,0,0
27-01-24 14:35,7664,L54843,1,300.5,311.6,1385,54.8,173,0,0,0,0,0,0
27-01-24 14:40,7665,H37078,3,300.5,311.7,1454,50.3,175,0,0,0,0,0,0
27-01-24 14:45,7666,L54845,1,300.5,311.6,1497,40.5,180,0,0,0,0,0,0
27-01-24 14:50,7667,M22526,2,300.6,311.7,1424,50.8,182,0,0,0,0,0,0
27-01-24 14:55,7668,L54847,1,300.6,311.7,1528,43.9,185,0,0,0,0,0,0
27-01-24 15:00,7669,L54848,1,300.6,311.8,1539,37,187,0,0,0,0,0,0
27-01-24 15:05,7670,L54849,1,300.7,311.8,1336,58.4,189,1,0,0,0,1,0
27-01-24 15:10,7671,L54850,1,300.5,311.6,1525,37.6,191,0,0,0,0,0,0
27-01-24 15:15,7672,M22531,2,300.5,311.6,1456,51.1,193,0,0,0,0,0,0
27-01-24 15:20,7673,M22532,2,300.5,311.7,2141,17.2,196,0,0,0,0,0,0
27-01-24 15:25,7674,M22533,2,300.5,311.6,1476,39.1,199,0,0,0,0,0,0
27-01-24 15:30,7675,L54854,1,300.5,311.6,1509,47.2,202,0,0,0,0,0,0
27-01-24 15:35,7676,L54855,1,300.5,311.6,1447,45.4,204,0,0,0,0,0,0
27-01-24 15:40,7677,L54856,1,300.6,311.7,1448,49.1,206,0,0,0,0,0,0
27-01-24 15:45,7678,L54857,1,300.6,311.7,1428,52.6,208,0,0,0,0,0,0
27-01-24 15:50,7679,M22538,2,300.6,311.7,1389,52.1,210,0,0,0,0,0,0
27-01-24 15:55,7680,L54859,1,300.7,311.7,1635,32.4,213,0,0,0,0,0,0
27-01-24 16:00,7681,L54860,1,300.7,311.7,1395,43.7,215,0,0,0,0,0,0
27-01-24 16:05,7682,L54861,1,300.7,311.8,1443,43.7,217,0,0,0,0,0,0
27-01-24 16:10,7683,M22542,2,300.7,311.7,1412,49.1,219,0,0,0,0,0,0
27-01-24 16:15,7684,L54863,1,300.7,311.7,1524,43.5,222,0,0,0,0,0,0
27-01-24 16:20,7685,M22544,2,300.7,311.8,1407,42.4,224,0,0,0,0,0,0
27-01-24 16:25,7686,L54865,1,300.8,311.7,1397,43.5,227,0,0,0,0,0,0
27-01-24 16:30,7687,M22546,2,300.7,311.7,1504,36.9,229,0,0,0,0,0,0
27-01-24 16:35,7688,M22547,2,300.7,311.7,2097,18.9,232,1,1,0,0,0,0
27-01-24 16:40,7689,L54868,1,300.6,311.7,1553,39.8,0,0,0,0,0,0,0
27-01-24 16:45,7690,L54869,1,300.6,311.7,1432,39.2,2,0,0,0,0,0,0
27-01-24 16:50,7691,M22550,2,300.5,311.6,1577,36.5,4,0,0,0,0,0,0
27-01-24 16:55,7692,M22551,2,300.5,311.5,1370,56.1,7,0,0,0,0,0,0
27-01-24 17:00,7693,H37106,3,300.5,311.6,1506,36.2,10,0,0,0,0,0,0
27-01-24 17:05,7694,L54873,1,300.6,311.6,1964,21.4,15,0,0,0,0,0,0
27-01-24 17:10,7695,H37108,3,300.6,311.7,1500,36.7,17,0,0,0,0,0,0
27-01-24 17:15,7696,L54875,1,300.6,311.7,1488,47.7,22,0,0,0,0,0,0
27-01-24 17:20,7697,H37110,3,300.6,311.5,1282,60.2,24,0,0,0,0,0,0
27-01-24 17:25,7698,L54877,1,300.5,311.4,1400,45.1,29,0,0,0,0,0,0
27-01-24 17:30,7699,L54878,1,300.6,311.5,1419,38.6,31,0,0,0,0,0,0
27-01-24 17:35,7700,M22559,2,300.7,311.5,1441,40.6,33,0,0,0,0,0,0
27-01-24 17:40,7701,M22560,2,300.7,311.6,1348,62.5,36,0,0,0,0,0,0
27-01-24 17:45,7702,H37115,3,300.8,311.7,1468,38.7,39,0,0,0,0,0,0
27-01-24 17:50,7703,M22562,2,300.7,311.7,1701,30.8,44,0,0,0,0,0,0
27-01-24 17:55,7704,H37117,3,300.7,311.7,1864,23.6,47,0,0,0,0,0,0
27-01-24 18:00,7705,M22564,2,300.6,311.6,1630,31.8,52,0,0,0,0,0,0
27-01-24 18:05,7706,L54885,1,300.5,311.5,1316,49.7,55,0,0,0,0,0,0
27-01-24 18:10,7707,L54886,1,300.5,311.5,1708,31.2,57,0,0,0,0,0,0
27-01-24 18:15,7708,H37121,3,300.5,311.4,1679,27.5,59,0,0,0,0,0,0
27-01-24 18:20,7709,L54888,1,300.5,311.4,1709,32.3,64,0,0,0,0,0,0
27-01-24 18:25,7710,L54889,1,300.5,311.4,1445,41.5,66,0,0,0,0,0,0
27-01-24 18:30,7711,M22570,2,300.5,311.4,1390,51.9,68,0,0,0,0,0,0
27-01-24 18:35,7712,L54891,1,300.4,311.4,1309,55.5,71,0,0,0,0,0,0
27-01-24 18:40,7713,L54892,1,300.5,311.5,1499,37.6,73,0,0,0,0,0,0
27-01-24 18:45,7714,M22573,2,300.5,311.4,2072,18.8,75,0,0,0,0,0,0
27-01-24 18:50,7715,L54894,1,300.5,311.5,1487,43,78,0,0,0,0,0,0
27-01-24 18:55,7716,L54895,1,300.5,311.5,1302,49.6,80,0,0,0,0,0,0
27-01-24 19:00,7717,M22576,2,300.5,311.5,1378,48.2,82,0,0,0,0,0,0
27-01-24 19:05,7718,L54897,1,300.5,311.6,1365,53,85,0,0,0,0,0,0
27-01-24 19:10,7719,H37132,3,300.6,311.7,1427,44.6,87,0,0,0,0,0,0
27-01-24 19:15,7720,H37133,3,300.6,311.7,1535,33.3,92,0,0,0,0,0,0
27-01-24 19:20,7721,H37134,3,300.5,311.6,1476,41.7,97,0,0,0,0,0,0
27-01-24 19:25,7722,L54901,1,300.5,311.6,1425,42.4,102,0,0,0,0,0,0
27-01-24 19:30,7723,L54902,1,300.5,311.7,1409,54.7,104,0,0,0,0,0,0
27-01-24 19:35,7724,L54903,1,300.5,311.6,1730,30.2,106,0,0,0,0,0,0
27-01-24 19:40,7725,M22584,2,300.5,311.6,1454,41.4,108,0,0,0,0,0,0
27-01-24 19:45,7726,L54905,1,300.6,311.7,1744,26.9,111,0,0,0,0,0,0
27-01-24 19:50,7727,M22586,2,300.8,311.9,1761,29,113,0,0,0,0,0,0
27-01-24 19:55,7728,M22587,2,300.7,311.9,1657,30.9,116,0,0,0,0,0,0
27-01-24 20:00,7729,L54908,1,300.7,311.8,1420,47,119,0,0,0,0,0,0
27-01-24 20:05,7730,H37143,3,300.7,311.9,1329,59.2,121,0,0,0,0,0,0
27-01-24 20:10,7731,L54910,1,300.6,311.9,1472,44.2,126,0,0,0,0,0,0
27-01-24 20:15,7732,L54911,1,300.6,312,1566,30.1,128,0,0,0,0,0,0
27-01-24 20:20,7733,L54912,1,300.6,312,1430,42.7,130,0,0,0,0,0,0
27-01-24 20:25,7734,L54913,1,300.6,312,1481,40.9,132,0,0,0,0,0,0
27-01-24 20:30,7735,L54914,1,300.6,312,1670,29.4,134,0,0,0,0,0,0
27-01-24 20:35,7736,L54915,1,300.6,312,1406,55.1,136,0,0,0,0,0,0
27-01-24 20:40,7737,H37150,3,300.6,312.1,1354,46.9,138,0,0,0,0,0,0
27-01-24 20:45,7738,M22597,2,300.5,312,1985,19.3,143,0,0,0,0,0,0
27-01-24 20:50,7739,M22598,2,300.5,312,1263,60.8,146,0,0,0,0,0,0
27-01-24 20:55,7740,L54919,1,300.5,311.9,1576,31.1,149,0,0,0,0,0,0
27-01-24 21:00,7741,L54920,1,300.5,312,1453,45.1,151,0,0,0,0,0,0
27-01-24 21:05,7742,L54921,1,300.5,312,1478,39,153,0,0,0,0,0,0
27-01-24 21:10,7743,M22602,2,300.5,311.9,1323,57.9,155,0,0,0,0,0,0
27-01-24 21:15,7744,L54923,1,300.5,311.9,1710,28.4,158,0,0,0,0,0,0
27-01-24 21:20,7745,L54924,1,300.4,311.7,1314,59.5,160,0,0,0,0,0,0
27-01-24 21:25,7746,L54925,1,300.4,311.7,1460,39.6,162,0,0,0,0,0,0
27-01-24 21:30,7747,M22606,2,300.4,311.7,1508,45.4,164,0,0,0,0,0,0
27-01-24 21:35,7748,M22607,2,300.5,311.8,1331,55.3,167,0,0,0,0,0,0
27-01-24 21:40,7749,L54928,1,300.4,311.7,1515,47.4,170,0,0,0,0,0,0
27-01-24 21:45,7750,L54929,1,300.4,311.6,1674,33,172,0,0,0,0,0,0
27-01-24 21:50,7751,L54930,1,300.4,311.7,1444,51.2,174,0,0,0,0,0,0
27-01-24 21:55,7752,M22611,2,300.4,311.7,1398,42.6,176,0,0,0,0,0,0
27-01-24 22:00,7753,M22612,2,300.4,311.7,1832,24.2,179,0,0,0,0,0,0
27-01-24 22:05,7754,M22613,2,300.5,311.8,1591,42,182,0,0,0,0,0,0
27-01-24 22:10,7755,M22614,2,300.4,311.7,1478,39.9,185,0,0,0,0,0,0
27-01-24 22:15,7756,M22615,2,300.4,311.8,1362,47.6,188,0,0,0,0,0,0
27-01-24 22:20,7757,L54936,1,300.5,311.8,1368,57.9,191,1,0,0,0,1,0
27-01-24 22:25,7758,M22617,2,300.3,311.7,1723,28.3,193,0,0,0,0,0,0
27-01-24 22:30,7759,L54938,1,300.4,311.8,1689,30.8,196,0,0,0,0,0,0
27-01-24 22:35,7760,L54939,1,300.4,311.8,1272,59.2,198,1,0,0,0,1,0
27-01-24 22:40,7761,M22620,2,300.4,311.7,1511,33,200,0,0,0,0,0,0
27-01-24 22:45,7762,H37175,3,300.4,311.6,1715,30.8,203,0,0,0,0,0,0
27-01-24 22:50,7763,M22622,2,300.3,311.5,1400,43.8,0,0,0,0,0,0,0
27-01-24 22:55,7764,L54943,1,300.4,311.6,1200,76.6,3,1,0,0,1,0,0
27-01-24 23:00,7765,M22624,2,300.4,311.7,1555,38.7,5,0,0,0,0,0,0
27-01-24 23:05,7766,H37179,3,300.3,311.6,1427,56.2,8,0,0,0,0,0,0
27-01-24 23:10,7767,L54946,1,300.3,311.4,1318,52.7,13,0,0,0,0,0,0
27-01-24 23:15,7768,H37181,3,300.2,311.4,1319,54.6,15,0,0,0,0,0,0
27-01-24 23:20,7769,M22628,2,300.2,311.4,1960,20.9,20,0,0,0,0,0,0
27-01-24 23:25,7770,L54949,1,300.3,311.5,1552,38.9,23,0,0,0,0,0,0
27-01-24 23:30,7771,L54950,1,300.3,311.5,1548,32.2,25,0,0,0,0,0,0
27-01-24 23:35,7772,L54951,1,300.3,311.6,1709,29.5,27,0,0,0,0,0,0
27-01-24 23:40,7773,H37186,3,300.3,311.5,1464,41,29,0,0,0,0,0,0
27-01-24 23:45,7774,L54953,1,300.3,311.4,1759,24.8,34,0,0,0,0,0,0
27-01-24 23:50,7775,L54954,1,300.3,311.5,1634,31.9,36,0,0,0,0,0,0
27-01-24 23:55,7776,L54955,1,300.3,311.5,1663,33.6,38,0,0,0,0,0,0
28-01-24 0:00,7777,M22636,2,300.3,311.5,1445,47.3,40,0,0,0,0,0,0
28-01-24 0:05,7778,L54957,1,300.3,311.5,1695,25.6,43,0,0,0,0,0,0
28-01-24 0:10,7779,L54958,1,300.4,311.6,1517,39,45,0,0,0,0,0,0
28-01-24 0:15,7780,L54959,1,300.5,311.7,1811,26.8,47,0,0,0,0,0,0
28-01-24 0:20,7781,L54960,1,300.4,311.6,1815,23.5,49,0,0,0,0,0,0
28-01-24 0:25,7782,L54961,1,300.4,311.7,1513,40,51,0,0,0,0,0,0
28-01-24 0:30,7783,M22642,2,300.4,311.6,1518,36.4,53,0,0,0,0,0,0
28-01-24 0:35,7784,L54963,1,300.3,311.5,1667,28.8,56,0,0,0,0,0,0
28-01-24 0:40,7785,L54964,1,300.3,311.5,1403,60.1,58,0,0,0,0,0,0
28-01-24 0:45,7786,L54965,1,300.2,311.5,1383,42.1,60,0,0,0,0,0,0
28-01-24 0:50,7787,L54966,1,300.3,311.5,1466,46.2,62,0,0,0,0,0,0
28-01-24 0:55,7788,L54967,1,300.3,311.5,1378,47.5,64,0,0,0,0,0,0
28-01-24 1:00,7789,M22648,2,300.2,311.5,1547,40.9,66,0,0,0,0,0,0
28-01-24 1:05,7790,L54969,1,300.2,311.5,1495,38.5,69,0,0,0,0,0,0
28-01-24 1:10,7791,L54970,1,300.1,311.4,1729,29.3,71,0,0,0,0,0,0
28-01-24 1:15,7792,L54971,1,300.1,311.4,1418,47.7,73,0,0,0,0,0,0
28-01-24 1:20,7793,H37206,3,300.1,311.4,1485,40.4,75,0,0,0,0,0,0
28-01-24 1:25,7794,L54973,1,300.1,311.5,1434,40.8,80,0,0,0,0,0,0
28-01-24 1:30,7795,M22654,2,300.2,311.6,1415,55.8,82,0,0,0,0,0,0
28-01-24 1:35,7796,H37209,3,300.1,311.6,1674,29.6,85,0,0,0,0,0,0
28-01-24 1:40,7797,L54976,1,300.1,311.5,1454,52.4,90,0,0,0,0,0,0
28-01-24 1:45,7798,L54977,1,300,311.4,1476,39,92,0,0,0,0,0,0
28-01-24 1:50,7799,L54978,1,300,311.5,1812,28.3,94,0,0,0,0,0,0
28-01-24 1:55,7800,L54979,1,300,311.4,1374,41.9,96,0,0,0,0,0,0
28-01-24 2:00,7801,M22660,2,300.1,311.4,1524,40.6,98,0,0,0,0,0,0
28-01-24 2:05,7802,L54981,1,300,311.4,1383,49.6,101,0,0,0,0,0,0
28-01-24 2:10,7803,L54982,1,299.9,311.3,1429,58.2,103,0,0,0,0,0,0
28-01-24 2:15,7804,M22663,2,299.8,311.3,1517,41.2,105,0,0,0,0,0,0
28-01-24 2:20,7805,M22664,2,299.9,311.4,1480,44.9,108,0,0,0,0,0,0
28-01-24 2:25,7806,L54985,1,299.9,311.4,1706,28.8,111,0,0,0,0,0,0
28-01-24 2:30,7807,L54986,1,300,311.5,1349,48.6,113,0,0,0,0,0,0
28-01-24 2:35,7808,M22667,2,300,311.5,1451,49,115,0,0,0,0,0,0
28-01-24 2:40,7809,L54988,1,299.9,311.4,1627,36.7,118,0,0,0,0,0,0
28-01-24 2:45,7810,M22669,2,300,311.4,1537,35.4,120,0,0,0,0,0,0
28-01-24 2:50,7811,L54990,1,300.1,311.5,2218,17,123,0,0,0,0,0,0
28-01-24 2:55,7812,M22671,2,300,311.4,1466,39,125,0,0,0,0,0,0
28-01-24 3:00,7813,L54992,1,300,311.5,1666,32,128,0,0,0,0,0,0
28-01-24 3:05,7814,L54993,1,300,311.5,1455,41.7,130,0,0,0,0,0,0
28-01-24 3:10,7815,L54994,1,300,311.4,1927,24.6,132,0,0,0,0,0,0
28-01-24 3:15,7816,M22675,2,299.9,311.3,1703,28.4,134,0,0,0,0,0,0
28-01-24 3:20,7817,L54996,1,299.8,311.2,1533,35.9,137,0,0,0,0,0,0
28-01-24 3:25,7818,H37231,3,299.8,311.3,1785,25.4,139,0,0,0,0,0,0
28-01-24 3:30,7819,L54998,1,299.8,311.2,2142,16.6,144,0,0,0,0,0,0
28-01-24 3:35,7820,L54999,1,299.8,311.2,1369,46.2,146,0,0,0,0,0,0
28-01-24 3:40,7821,M22680,2,299.8,311.2,1706,29.2,148,0,0,0,0,0,0
28-01-24 3:45,7822,L55001,1,299.9,311.3,1802,24.4,151,0,0,0,0,0,0
28-01-24 3:50,7823,H37236,3,299.9,311.3,1413,41.8,153,0,0,0,0,0,0
28-01-24 3:55,7824,L55003,1,300,311.3,1484,53.2,158,0,0,0,0,0,0
28-01-24 4:00,7825,L55004,1,299.9,311.3,1535,38.1,160,0,0,0,0,0,0
28-01-24 4:05,7826,M22685,2,299.9,311.2,1579,35.5,162,0,0,0,0,0,0
28-01-24 4:10,7827,L55006,1,299.8,311.1,1300,64.2,165,0,0,0,0,0,0
28-01-24 4:15,7828,M22687,2,299.8,311.1,1452,44.3,167,0,0,0,0,0,0
28-01-24 4:20,7829,M22688,2,299.8,311.1,1562,35.7,170,0,0,0,0,0,0
28-01-24 4:25,7830,L55009,1,299.8,311.2,1664,28.3,173,0,0,0,0,0,0
28-01-24 4:30,7831,H37244,3,299.9,311.2,1495,35.8,175,0,0,0,0,0,0
28-01-24 4:35,7832,M22691,2,300,311.4,1533,42.6,180,0,0,0,0,0,0
28-01-24 4:40,7833,L55012,1,300,311.4,1484,37,183,0,0,0,0,0,0
28-01-24 4:45,7834,L55013,1,300,311.4,1604,38.7,185,0,0,0,0,0,0
28-01-24 4:50,7835,L55014,1,300,311.4,1483,45.6,187,0,0,0,0,0,0
28-01-24 4:55,7836,L55015,1,300.1,311.5,1549,34.7,189,0,0,0,0,0,0
28-01-24 5:00,7837,L55016,1,300.1,311.4,1604,35,191,0,0,0,0,0,0
28-01-24 5:05,7838,L55017,1,300.2,311.5,1685,31,193,0,0,0,0,0,0
28-01-24 5:10,7839,L55018,1,300.2,311.6,1372,49.2,195,0,0,0,0,0,0
28-01-24 5:15,7840,L55019,1,300.3,311.6,1374,47.4,197,0,0,0,0,0,0
28-01-24 5:20,7841,L55020,1,300.2,311.6,1606,31,199,0,0,0,0,0,0
28-01-24 5:25,7842,L55021,1,300.1,311.5,1471,47.2,201,0,0,0,0,0,0
28-01-24 5:30,7843,L55022,1,300.1,311.5,1659,31.1,203,0,0,0,0,0,0
28-01-24 5:35,7844,M22703,2,300.1,311.7,1400,48.5,205,0,0,0,0,0,0
28-01-24 5:40,7845,L55024,1,300.1,311.7,1503,42.6,208,0,0,0,0,0,0
28-01-24 5:45,7846,L55025,1,300.2,311.8,1798,23.2,210,0,0,0,0,0,0
28-01-24 5:50,7847,M22706,2,300.2,311.6,1608,35,212,0,0,0,0,0,0
28-01-24 5:55,7848,L55027,1,300.2,311.6,1322,50.9,215,0,0,0,0,0,0
28-01-24 6:00,7849,H37262,3,300.2,311.6,1547,37.7,217,0,0,0,0,0,0
28-01-24 6:05,7850,M22709,2,300.3,311.7,1374,47.9,222,1,1,0,0,0,0
28-01-24 6:10,7851,M22710,2,300.3,311.7,1447,36.8,0,0,0,0,0,0,0
28-01-24 6:15,7852,L55031,1,300.4,311.7,1373,47.2,3,0,0,0,0,0,0
28-01-24 6:20,7853,L55032,1,300.3,311.7,1515,37.5,5,0,0,0,0,0,0
28-01-24 6:25,7854,L55033,1,300.3,311.7,1317,56.5,7,0,0,0,0,0,0
28-01-24 6:30,7855,L55034,1,300.3,311.8,1551,37.2,9,0,0,0,0,0,0
28-01-24 6:35,7856,M22715,2,300.3,311.8,1592,32.1,11,0,0,0,0,0,0
28-01-24 6:40,7857,L55036,1,300.4,311.8,1433,42.2,14,0,0,0,0,0,0
28-01-24 6:45,7858,L55037,1,300.5,311.9,1432,43.1,16,0,0,0,0,0,0
28-01-24 6:50,7859,L55038,1,300.5,311.9,1350,51.7,18,0,0,0,0,0,0
28-01-24 6:55,7860,M22719,2,300.5,311.9,1370,44.8,20,0,0,0,0,0,0
28-01-24 7:00,7861,L55040,1,300.5,312,1415,44.6,23,0,0,0,0,0,0
28-01-24 7:05,7862,L55041,1,300.5,312,1498,42.9,25,0,0,0,0,0,0
28-01-24 7:10,7863,M22722,2,300.5,312,1382,54.1,27,0,0,0,0,0,0
28-01-24 7:15,7864,M22723,2,300.5,311.9,1511,44.5,30,0,0,0,0,0,0
28-01-24 7:20,7865,L55044,1,300.5,311.9,1330,59.5,33,0,0,0,0,0,0
28-01-24 7:25,7866,L55045,1,300.5,311.9,1383,50.5,35,0,0,0,0,0,0
28-01-24 7:30,7867,L55046,1,300.5,311.9,1431,49.4,37,0,0,0,0,0,0
28-01-24 7:35,7868,L55047,1,300.5,312,1461,38.1,39,0,0,0,0,0,0
28-01-24 7:40,7869,H37282,3,300.4,311.9,1438,46.7,41,0,0,0,0,0,1
28-01-24 7:45,7870,M22729,2,300.5,312,1779,27.7,46,0,0,0,0,0,0
28-01-24 7:50,7871,M22730,2,300.6,312.1,1293,52.3,49,0,0,0,0,0,0
28-01-24 7:55,7872,L55051,1,300.6,312.2,1308,54.7,52,0,0,0,0,0,0
28-01-24 8:00,7873,L55052,1,300.6,312.3,1532,37.2,54,0,0,0,0,0,0
28-01-24 8:05,7874,L55053,1,300.7,312.4,1470,38.6,56,0,0,0,0,0,0
28-01-24 8:10,7875,L55054,1,300.7,312.3,1548,37.9,58,0,0,0,0,0,0
28-01-24 8:15,7876,L55055,1,300.7,312.3,1898,24,60,0,0,0,0,0,0
28-01-24 8:20,7877,H37290,3,300.7,312.2,1335,49,62,0,0,0,0,0,0
28-01-24 8:25,7878,L55057,1,300.7,312.3,1420,53.8,67,0,0,0,0,0,0
28-01-24 8:30,7879,L55058,1,300.7,312.3,1418,49,69,0,0,0,0,0,0
28-01-24 8:35,7880,M22739,2,300.8,312.3,1535,40.3,71,0,0,0,0,0,0
28-01-24 8:40,7881,H37294,3,300.7,312.4,1457,47.2,74,0,0,0,0,0,0
28-01-24 8:45,7882,L55061,1,300.8,312.4,1493,39.1,79,0,0,0,0,0,0
28-01-24 8:50,7883,H37296,3,300.7,312.3,1670,27.3,81,0,0,0,0,0,0
28-01-24 8:55,7884,H37297,3,300.7,312.3,1446,45.4,86,0,0,0,0,0,0
28-01-24 9:00,7885,L55064,1,300.8,312.4,1465,59.1,91,1,0,0,1,0,0
28-01-24 9:05,7886,L55065,1,300.7,312.3,1590,36.3,93,0,0,0,0,0,0
28-01-24 9:10,7887,M22746,2,300.6,312.2,2174,18.5,95,0,0,0,0,0,0
28-01-24 9:15,7888,L55067,1,300.7,312.4,1590,37.9,98,0,0,0,0,0,0
28-01-24 9:20,7889,L55068,1,300.7,312.3,1577,33.2,100,0,0,0,0,0,0
28-01-24 9:25,7890,M22749,2,300.7,312.4,1371,61.7,102,0,0,0,0,0,0
28-01-24 9:30,7891,L55070,1,300.8,312.4,1767,25.6,105,0,0,0,0,0,0
28-01-24 9:35,7892,L55071,1,300.8,312.5,1517,39.2,107,0,0,0,0,0,0
28-01-24 9:40,7893,M22752,2,300.9,312.6,1555,40.6,109,0,0,0,0,0,0
28-01-24 9:45,7894,L55073,1,300.9,312.7,1416,43.8,112,0,0,0,0,0,0
28-01-24 9:50,7895,M22754,2,300.8,312.6,1588,35.6,114,0,0,0,0,0,0
28-01-24 9:55,7896,L55075,1,300.8,312.6,1422,50,117,0,0,0,0,0,0
28-01-24 10:00,7897,L55076,1,300.8,312.6,1376,53.6,119,0,0,0,0,0,0
28-01-24 10:05,7898,L55077,1,300.8,312.5,1434,50.7,121,0,0,0,0,0,0
28-01-24 10:10,7899,L55078,1,300.8,312.5,1423,47.3,123,0,0,0,0,0,0
28-01-24 10:15,7900,L55079,1,300.9,312.4,1364,52.5,125,0,0,0,0,0,0
28-01-24 10:20,7901,L55080,1,300.8,312.4,1825,23.8,127,0,0,0,0,0,0
28-01-24 10:25,7902,L55081,1,300.8,312.4,1365,44.5,129,0,0,0,0,0,0
28-01-24 10:30,7903,M22762,2,300.7,312.3,1430,47.2,131,0,0,0,0,0,0
28-01-24 10:35,7904,L55083,1,300.8,312.3,1435,44.8,134,0,0,0,0,0,0
28-01-24 10:40,7905,M22764,2,300.8,312.4,1811,25.1,136,0,0,0,0,0,0
28-01-24 10:45,7906,M22765,2,300.8,312.4,1465,43.7,139,0,0,0,0,0,0
28-01-24 10:50,7907,L55086,1,300.9,312.4,1372,51,142,0,0,0,0,0,0
28-01-24 10:55,7908,L55087,1,300.8,312.3,1858,26.3,144,0,0,0,0,0,0
28-01-24 11:00,7909,L55088,1,300.7,312.3,1715,26.8,146,0,0,0,0,0,0
28-01-24 11:05,7910,L55089,1,300.7,312.2,1590,38.5,148,0,0,0,0,0,0
28-01-24 11:10,7911,M22770,2,300.8,312.2,1664,25.7,150,0,0,0,0,0,0
28-01-24 11:15,7912,L55091,1,300.7,312.1,1512,36.9,153,0,0,0,0,0,0
28-01-24 11:20,7913,L55092,1,300.7,312.1,1498,44,155,0,0,0,0,0,0
28-01-24 11:25,7914,L55093,1,300.7,312.1,1395,41.9,157,0,0,0,0,0,0
28-01-24 11:30,7915,H37328,3,300.7,312.1,1490,43.1,159,0,0,0,0,0,0
28-01-24 11:35,7916,H37329,3,300.8,312.1,1527,35.1,164,0,0,0,0,0,0
28-01-24 11:40,7917,L55096,1,300.8,312.1,1512,37.1,169,0,0,0,0,0,0
28-01-24 11:45,7918,L55097,1,300.9,312.1,1474,42.4,171,0,0,0,0,0,0
28-01-24 11:50,7919,L55098,1,300.8,312.1,1505,41.3,173,0,0,0,0,0,0
28-01-24 11:55,7920,L55099,1,300.8,312,1496,40,175,0,0,0,0,0,0
28-01-24 12:00,7921,L55100,1,300.8,312,1382,49.3,177,0,0,0,0,0,0
28-01-24 12:05,7922,L55101,1,300.7,311.9,1419,47.7,179,0,0,0,0,0,0
28-01-24 12:10,7923,L55102,1,300.7,311.9,1462,39.7,181,0,0,0,0,0,0
28-01-24 12:15,7924,M22783,2,300.8,312,1450,45,183,0,0,0,0,0,0
28-01-24 12:20,7925,H37338,3,300.7,311.9,1389,46.5,186,0,0,0,0,0,0
28-01-24 12:25,7926,M22785,2,300.7,311.9,1697,28.2,191,0,0,0,0,0,0
28-01-24 12:30,7927,L55106,1,300.7,311.9,1335,57.1,194,1,0,0,0,1,0
28-01-24 12:35,7928,L55107,1,300.7,311.9,1476,42,196,0,0,0,0,0,0
28-01-24 12:40,7929,L55108,1,300.6,311.7,1497,43.6,198,0,0,0,0,0,0
28-01-24 12:45,7930,M22789,2,300.6,311.6,1669,29.2,200,0,0,0,0,0,0
28-01-24 12:50,7931,L55110,1,300.6,311.6,1455,48,203,0,0,0,0,0,0
28-01-24 12:55,7932,L55111,1,300.7,311.7,1499,38.4,205,0,0,0,0,0,0
28-01-24 13:00,7933,L55112,1,300.7,311.8,1478,41.9,207,0,0,0,0,0,0
28-01-24 13:05,7934,L55113,1,300.8,311.8,1928,21.8,209,0,0,0,0,0,0
28-01-24 13:10,7935,M22794,2,300.8,311.9,1621,28.3,211,0,0,0,0,0,0
28-01-24 13:15,7936,M22795,2,300.8,311.9,1356,44.3,214,0,0,0,0,0,0
28-01-24 13:20,7937,L55116,1,300.8,311.7,1490,46.4,217,0,0,0,0,0,0
28-01-24 13:25,7938,L55117,1,300.8,311.7,1578,31.4,219,0,0,0,0,0,0
28-01-24 13:30,7939,L55118,1,300.8,311.7,1681,31.3,221,0,0,0,0,0,0
28-01-24 13:35,7940,L55119,1,300.8,311.8,1417,43.4,223,0,0,0,0,0,0
28-01-24 13:40,7941,M22800,2,300.7,311.7,1532,40,0,0,0,0,0,0,0
28-01-24 13:45,7942,M22801,2,300.7,311.7,1499,38.9,3,0,0,0,0,0,0
28-01-24 13:50,7943,L55122,1,300.8,311.7,1432,45.8,6,0,0,0,0,0,0
28-01-24 13:55,7944,L55123,1,300.8,311.7,1753,29,8,0,0,0,0,0,0
